,model,scientificName,height,x_meters,y_meters
1296,Hiperfire1,Axis axis,7.4,0.380060961,0.484168109
1297,Hiperfire1,Axis axis,7.4,0.614234704,0.763786519
1298,Hiperfire1,Axis axis,7.4,-0.331792198,-0.850063077
1299,Browning,Panthera tigris,7.7,-0.668061048,-1.351213837
1300,Browning,Elephas maximus,7.7,-2.676330094,0.215248351
1301,Browning,Panthera tigris,7.7,-0.193174279,-0.135825665
1302,Browning,Panthera tigris,7.7,-0.523180339,-0.007042812
1303,Browning,Panthera tigris,7.7,-0.89343104,-0.288755302
1304,Browning,Semnopithecus schistaceus,7.7,-1.330499112,1.291594071
1305,Browning,Semnopithecus schistaceus,7.7,-1.733617194,1.075239097
1306,Browning,Panthera tigris,7.7,-0.853186399,-0.192175346
1307,Browning,Panthera tigris,7.7,-0.386348558,0.057348614
1308,Browning,Panthera tigris,7.7,-0.828118406,-0.359927289
1309,Browning,Semnopithecus schistaceus,7.7,-0.484145796,-0.191187811
1310,Browning,Panthera tigris,7.7,-0.917577825,-0.200217091
1311,Browning,Panthera tigris,7.7,-0.877333184,-0.192168163
1312,Browning,Panthera tigris,7.7,-0.523180339,-0.151923522
1313,Browning,Semnopithecus schistaceus,7.7,-1.156092463,0.846119374
1314,Browning,Semnopithecus schistaceus,7.7,-1.132735759,0.473877553
1315,Browning,Panthera tigris,7.7,-0.418313985,-0.103829805
1316,Browning,Panthera tigris,7.7,-0.756599259,-0.449733868
1317,Browning,Panthera tigris,7.7,-0.869284255,0.282718606
1318,Browning,Panthera tigris,7.7,-0.981969252,0.459795029
1319,Hiperfire1,Axis axis,7.45,0.409223739,0.010772633
1320,Hiperfire1,Panthera tigris,7.45,0.699471727,-1.761059348
1321,Hiperfire1,Panthera tigris,7.45,-2.791213126,0.765742273
1322,Hiperfire1,Rusa unicolor,7.45,-0.705661742,0.337355833
1323,Hiperfire1,Rusa unicolor,7.45,2.711226694,-0.139275344
1324,Hiperfire1,Rusa unicolor,7.45,0.383780948,1.959139837
1325,Browning,Macaca mulatta,7.1,-3.555623427,-0.004502965
1326,Browning,Macaca mulatta,7.1,-1.190916238,-0.054558092
1327,Browning,Macaca mulatta,7.1,0.752474765,-0.120292064
1328,Browning,Rusa unicolor,7.1,-3.517904321,0.616932061
1329,Browning,Hystrix indica,7.1,1.268794132,-0.069211211
1330,Browning,Rusa unicolor,7.1,-3.733134754,0.230998317
1331,Browning,Macaca mulatta,7.1,1.781531732,-0.92589402
1332,Browning,Macaca mulatta,7.1,-1.002710914,-0.356207744
1333,Hiperfire1,Sus scrofa,6.5,2.284489533,0.553570159
1334,Hiperfire1,Axis axis,6.5,0.516924945,0.708361102
1335,Hiperfire1,Axis axis,6.5,0.98028545,-0.035444486
1336,Hiperfire1,Sus scrofa,6.5,1.360972488,-1.023429708
1337,Hiperfire1,Axis axis,6.5,-0.619941384,-0.247061356
1338,Hiperfire1,Axis axis,6.5,-1.773680225,-0.379613594
1339,Hiperfire1,Axis axis,6.5,0.385429617,0.794790915
1340,Hiperfire1,Hystrix indica,6.5,1.490023368,-0.747420424
1341,Browning,Elephas maximus,7.8,2.77570975,1.280126975
1342,Browning,Panthera tigris,7.8,2.160974706,0.741333428
1343,Browning,Panthera tigris,7.8,1.712226564,-0.178356934
1344,Browning,Panthera tigris,7.8,2.609698579,0.80293987
1345,Browning,Axis axis,7.35,1.242182193,1.099803449
1346,Browning,Axis axis,7.35,1.212044159,0.428235958
1347,Browning,Axis axis,7.35,1.379105112,0.242659718
1348,Browning,Axis axis,7.35,1.752597458,-0.432833146
1349,Browning,Axis axis,7.35,2.929928899,0.629335106
1350,Browning,Muntiacus muntjak,7.35,0.398955336,-0.13237818
1351,Browning,Axis axis,7.35,1.22582033,0.144737179
1352,Browning,Macaca mulatta,7.5,0.125664449,0.910917419
1353,Browning,Muntiacus muntjak,7.5,0.367001072,0.09819593
1354,Browning,Muntiacus muntjak,7.5,-2.003963157,-0.109236265
1355,Browning,Semnopithecus schistaceus,7,0.816020419,-0.727795623
1356,Browning,Rusa unicolor,7,1.170753206,0.527753594
1357,Browning,Muntiacus muntjak,7,1.350882831,0.12647051
1358,Browning,Muntiacus muntjak,7,0.784221855,0.214871319
1359,Browning,Muntiacus muntjak,7,-2.312237582,-0.123477877
1360,Browning,Axis axis,7,0.172340101,0.196458991
1361,Browning,Muntiacus muntjak,7,-2.505364957,0.044892051
1362,Browning,Semnopithecus schistaceus,7,-2.211489556,-0.475111968
1363,Browning,Axis porcinus,7.4,1.784565695,0.565539582
1364,Browning,Axis axis,7.4,1.508611237,-0.34079806
1365,Browning,Elephas maximus,7.4,-0.463811747,-2.339737603
1366,Hiperfire1,Axis axis,7.2,-0.948620619,-0.257544274
1367,Browning,Macaca mulatta,7.2,0.735194308,-1.074421359
1368,Browning,Canis aureus,7.2,-0.78104758,0.244772909
1369,Browning,Macaca mulatta,7.4,-1.195531561,0.116997822
1370,Browning,Muntiacus muntjak,7.4,0.085088671,0.310380264
1371,Browning,Sus scrofa,7.4,0.23206001,0.093790921
1372,Browning,Axis axis,7.4,-2.077947441,0.215240337
1373,Browning,Macaca mulatta,7.4,-0.353422053,-0.08227525
1374,Browning,Macaca mulatta,7.4,0.878519944,0.218852041
1375,Hiperfire1,Axis axis,8.1,-0.929353606,-1.631575047
1376,Hiperfire1,Sus scrofa,7.25,0.385525784,0.689729723
1377,Hiperfire1,Muntiacus muntjak,7.25,0.71567918,-0.155951281
1378,Hiperfire1,Panthera tigris,7.25,0.486016407,0.076128388
1379,Hiperfire1,Elephas maximus,7.25,-1.983778357,0.08586832
1380,Hiperfire1,Sus scrofa,7.25,0.813218451,0.16565561
1381,Hiperfire1,Muntiacus muntjak,7.25,0.445764188,0.424680747
1382,Browning,Rhinoceros unicornis,7.35,1.521247447,1.015125348
1383,Browning,Rhinoceros unicornis,7.35,0.614645433,1.860262819
1384,Browning,Rusa unicolor,7.35,0.560863958,0.784633311
1385,Browning,Rusa unicolor,7.35,-0.391836464,0.185354013
1386,Browning,Rusa unicolor,7.35,0.445617939,1.337814201
1387,Browning,Elephas maximus,7.25,-3.505298129,-0.575666663
1388,Hiperfire2,Panthera tigris,7.5,-0.86600469,-0.061579675
1389,Hiperfire2,Panthera tigris,7.5,-0.528936996,-0.056394018
1390,Browning,Elephas maximus,8.1,0.75898676,1.629698244
1391,Browning,Elephas maximus,8.1,-3.931138708,-0.087658851
1392,Browning,Rhinoceros unicornis,7.35,1.245670643,0.585702348
1393,Browning,Axis porcinus,7.35,1.311174955,-0.080029033
1394,Browning,Axis porcinus,7.35,-2.213828747,0.41781664
1395,Browning,Panthera tigris,7.35,-1.430580597,-0.542732531
1396,Browning,Panthera tigris,7.35,1.037214168,-0.098919499
1397,Browning,Axis porcinus,7.35,1.132151121,-0.270722975
1398,Browning,Axis porcinus,7.35,1.614594023,-0.330266943
1399,Browning,Axis porcinus,7.35,1.883455977,-0.1169505
1400,Browning,Axis porcinus,7.35,1.019540829,-0.456930725
1401,Browning,Axis porcinus,7.35,1.581156434,0.287891632
1402,Browning,Axis porcinus,7.35,-1.576216574,-0.736747094
1403,Browning,Panthera tigris,7.35,1.588948074,0.33592886
1404,Browning,Axis axis,7.35,-1.972139843,0.084099222
1405,Browning,Panthera tigris,7.35,-1.972139843,0.084099222
1406,Browning,Sus scrofa,7.15,0.878662294,0.092902072
1407,Browning,Muntiacus muntjak,7.15,2.249675458,0.284946435
1408,Browning,Sus scrofa,7.15,2.272097472,0.329790464
1409,Browning,Rusa unicolor,7.15,2.792195942,-0.626882156
1410,Browning,Axis axis,7.15,2.721348895,0.411681139
1411,Browning,Macaca mulatta,7.6,-3.35571671,-1.163703037
1412,Browning,Macaca mulatta,7.6,-0.386002392,-0.01917884
1413,Browning,Hystrix indica,7.6,1.51783099,0.380188265
1414,Browning,Macaca mulatta,7.6,-2.520954992,1.602248204
1415,Browning,Macaca mulatta,7.6,1.291935216,0.389339687
1416,Browning,Macaca mulatta,7.6,1.542913884,1.330682588
1417,Hiperfire2,Axis porcinus,7.5,0.491572219,-0.023128677
1418,Hiperfire2,Sus scrofa,7.5,-0.528936996,-0.071950988
1419,Hiperfire2,Axis porcinus,7.5,-1.619696273,0.790783238
1420,Hiperfire2,Rusa unicolor,7.3,0.580447854,-0.620195914
1421,Hiperfire2,Muntiacus muntjak,7.3,2.17541761,0.242904809
1422,Hiperfire2,Muntiacus muntjak,7.3,-0.812626996,-0.03974806
1423,Hiperfire2,Muntiacus muntjak,7.3,0.943858685,-0.544485324
1424,Hiperfire2,Muntiacus muntjak,7.3,-0.373505576,0.121767865
1425,Hiperfire2,Muntiacus muntjak,7.3,0.161515925,0.268141672
1426,Hiperfire2,Muntiacus muntjak,7.3,1.979294594,-0.482901012
1427,Hiperfire2,Rusa unicolor,7.3,-1.504117048,0.076341511
1428,Hiperfire2,Muntiacus muntjak,7.3,-1.561455429,0.358124959
1429,Hiperfire2,Rusa unicolor,7.3,-0.43912142,-0.599999666
1430,Hiperfire2,Muntiacus muntjak,7.3,2.307675951,-0.174786751
1431,Hiperfire2,Muntiacus muntjak,7.3,2.62040595,0.199352031
1432,Browning,Axis porcinus,7.5,0.542229206,-0.471721682
1433,Browning,Axis porcinus,7.5,0.25745397,0.494317884
1434,Browning,Axis porcinus,7.5,0.616871955,0.142491348
1435,Browning,Rusa unicolor,7.5,-0.031359461,-0.366776637
1436,Browning,Rusa unicolor,7.5,3.300583257,-0.939803843
1437,Browning,Rusa unicolor,7.5,-2.383319027,0.07153877
1438,Browning,Rusa unicolor,7.5,1.207339244,0.659528662
1439,Browning,Axis porcinus,7.5,1.022914254,-0.318175787
1440,Browning,Axis porcinus,7.5,-2.630219591,0.022854864
1441,Browning,Axis porcinus,7.5,0.466603349,0.484969708
1442,Browning,Axis porcinus,7.5,0.890733614,-0.315192121
1443,Browning,Axis porcinus,7.5,0.819600409,-0.37711569
1444,Browning,Axis porcinus,7.5,1.166287147,-0.330537529
1445,Browning,Axis porcinus,7.5,0.805206236,0.075402105
1446,Browning,Axis axis,8.4,-1.541477027,0.657744018
1447,Browning,Rhinoceros unicornis,8.4,-3.59500968,1.568594259
1448,Browning,Rhinoceros unicornis,8.4,-1.088800482,-1.561857949
1449,Browning,Rhinoceros unicornis,8.4,-3.204936902,-0.885747972
1450,Browning,Axis axis,8.4,-0.461912034,-0.025711503
1451,Browning,Panthera tigris,8.4,-3.485917671,-0.516960713
1452,Browning,Rhinoceros unicornis,8.4,-3.362988584,-1.596980545
1453,Browning,Axis axis,8.4,-3.362266864,-0.121228087
1454,Browning,Elephas maximus,8.4,-3.524447159,0.518172442
1455,Browning,Elephas maximus,8.4,1.511572665,2.41094495
1456,Browning,Elephas maximus,8.4,0.524731587,0.420334255
1457,Browning,Elephas maximus,8.4,-2.546328818,0.501586713
1458,Browning,Rhinoceros unicornis,8.4,-2.906394834,0.887943135
1459,Browning,Axis axis,8.4,-3.151403841,1.203617028
1460,Browning,Panthera tigris,8.4,1.855788151,-0.311152887
1461,Browning,Muntiacus muntjak,8.4,-3.389330532,-0.042805664
1462,Browning,Rhinoceros unicornis,8.4,-2.809807695,1.247949746
1463,Browning,Rhinoceros unicornis,8.4,-3.275182094,-1.702348334
1464,Browning,Panthera tigris,8.4,-3.474351451,-0.302702314
1465,Browning,Rhinoceros unicornis,8.4,-3.485917671,-1.228193285
1466,Browning,Axis axis,8.4,-0.596831944,0.027029443
1467,Browning,Canis aureus,8.4,2.913567433,0.556211943
1468,Browning,Axis axis,8.4,2.335453086,-0.005733518
1469,Browning,Semnopithecus schistaceus,8.4,4.273360892,-0.294709604
1470,Browning,Sus scrofa,7.5,-3.431379298,0.456782522
1471,Browning,Axis axis,7.16,2.998284664,0.291232373
1472,Browning,Canis aureus,7.16,-0.361344134,0.342820984
1473,Browning,Axis axis,7.16,0.701367874,0.414360656
1474,Browning,Sus scrofa,7.16,0.097297954,-0.118815771
1475,Browning,Axis axis,7.16,-0.693683324,1.105609476
1476,Browning,Canis aureus,7.16,-0.252504185,-0.045045826
1477,Browning,Axis axis,7.16,-0.252504185,-0.045045826
1478,Browning,Macaca mulatta,7.16,-3.354206269,0.927403405
1479,Browning,Sus scrofa,7.16,-0.958010623,0.180562549
1480,Hiperfire2,Macaca mulatta,7.1,0.953728782,0.259423882
1481,Hiperfire2,Axis axis,7.1,0.953728782,0.259423882
1482,Hiperfire2,Elephas maximus,7.1,2.420278794,-0.02811435
1483,Hiperfire2,Panthera tigris,7.1,2.071635331,-0.048477249
1484,Hiperfire2,Panthera tigris,7.1,2.263089781,0.21170444
1485,Hiperfire2,Rhinoceros unicornis,7.1,1.85072635,0.354068005
1486,Hiperfire2,Rhinoceros unicornis,7.1,1.261635735,0.025159078
1487,Browning,Axis axis,7.5,-1.554378577,-0.528264711
1488,Hiperfire2,Panthera tigris,7.08,0.072133712,0.725689905
1489,Hiperfire2,Muntiacus muntjak,7.08,1.791665176,-0.082607513
1490,Browning,Muntiacus muntjak,7.75,1.028851646,-0.566070935
1491,Browning,Muntiacus muntjak,7.75,2.462762994,-1.197964072
1492,Browning,Muntiacus muntjak,7.75,0.55898239,-0.371642277
1493,Browning,Hystrix indica,7.75,0.462870376,0.252178626
1494,Browning,Muntiacus muntjak,7.75,0.550881196,-0.420249442
1495,Browning,Muntiacus muntjak,7.75,1.142331779,-0.450813775
1496,Browning,Muntiacus muntjak,7.75,0.332148956,0.049619814
1497,Browning,Muntiacus muntjak,7.75,2.069588056,-0.232205979
1498,Hiperfire2,Panthera tigris,7.8,0.721132781,1.000594086
1499,Hiperfire2,Muntiacus muntjak,7.8,-2.369769623,1.42560277
1500,Hiperfire2,Muntiacus muntjak,7.8,-2.912264874,-0.171892491
1501,Hiperfire2,Axis axis,7.35,2.46994248,-0.221649803
1502,Hiperfire2,Axis axis,7.35,0.287492273,0.071350718
1503,Browning,Axis porcinus,7.35,1.460366341,0.445111443
1504,Browning,Axis porcinus,7.35,1.417920464,-0.128003696
1505,Browning,Rhinoceros unicornis,7.35,2.535412412,1.307081929
1506,Browning,Rhinoceros unicornis,7.35,0.428103687,-1.075561616
1507,Browning,Rhinoceros unicornis,7.35,0.716997714,-1.445933155
1508,Browning,Axis porcinus,7.35,1.212538206,0.316436834
1509,Browning,Muntiacus muntjak,7,0.086918271,-0.071041338
1510,Hiperfire2,Axis axis,7.4,0.38372139,-0.101808324
1511,Hiperfire2,Axis axis,7.4,0.778678208,0.821319891
1512,Hiperfire2,Axis axis,7.4,-0.7314127,-0.37795307
1513,Hiperfire2,Axis axis,7.4,-0.214310647,-0.664186843
1514,Hiperfire2,Axis axis,7.4,3.037694813,0.500939019
1515,Hiperfire2,Axis axis,7.4,2.439048305,-0.172611657
1516,Hiperfire2,Axis axis,7.4,0.567121285,-1.166827554
1517,Hiperfire2,Axis axis,7.4,0.879156309,0.051537323
1518,Hiperfire2,Macaca mulatta,7.4,1.452296081,0.681827451
1519,Hiperfire2,Axis axis,7.4,-0.463921514,0.128810265
1520,Hiperfire2,Axis axis,7.4,0.453186438,-0.085725015
1521,Hiperfire2,Axis axis,7.4,2.267615605,-0.31673357
1522,Hiperfire2,Axis axis,7.4,1.50592615,0.199452672
1523,Hiperfire2,Axis axis,7.4,-0.508459186,0.142798085
1524,Hiperfire2,Axis axis,7.4,1.984342667,-0.234899166
1525,Hiperfire1,Semnopithecus schistaceus,7.2,2.020342265,0.338102606
1526,Hiperfire1,Axis axis,7.2,0.199772379,1.217844786
1527,Hiperfire2,Muntiacus muntjak,7.4,2.087538012,-0.536594483
1528,Hiperfire2,Muntiacus muntjak,7.4,-0.424670723,-0.019826495
1529,Hiperfire2,Hystrix indica,7.4,-0.568754787,0.498483729
1530,Hiperfire2,Axis axis,7.4,-0.111585306,-0.104779829
1531,Hiperfire1,Panthera tigris,7.25,-1.150553512,-0.79815885
1532,Hiperfire1,Muntiacus muntjak,7.25,1.95187925,-0.18663775
1533,Hiperfire1,Muntiacus muntjak,7.1,2.540236097,-0.607647531
1534,Hiperfire1,Rusa unicolor,7.4,-0.947121804,-0.881744025
1535,Hiperfire1,Rusa unicolor,7.4,-2.533170281,-0.353537115
1536,Hiperfire1,Axis axis,7.3,-1.194268736,0.401066034
1537,Hiperfire1,Axis axis,7.4,-1.929549132,-0.248164676
1538,Hiperfire1,Axis axis,7.4,-1.243216637,-0.618207808
1539,Hiperfire1,Muntiacus muntjak,7.1,-0.437820827,0.608160493
1540,Hiperfire2,Sus scrofa,7.7,-0.665492626,-0.079193623
1541,Hiperfire2,Panthera tigris,7.7,-1.325661311,-0.723390485
1542,Hiperfire2,Panthera tigris,7.7,-0.89974603,-0.180348502
1543,Hiperfire2,Panthera tigris,7.7,0.045194904,-1.16985382
1544,Hiperfire2,Panthera tigris,7.7,-1.176590963,-0.121785151
1545,Browning,Macaca mulatta,7.4,0.907716473,0.275707036
1546,Browning,Axis axis,7.4,0.897909719,0.345162566
1547,Browning,Semnopithecus schistaceus,7.4,0.897909719,0.345162566
1548,Browning,Macaca mulatta,7.4,2.086767926,-0.1772126
1549,Hiperfire2,Rusa unicolor,7.55,-0.955301701,0.423490986
1550,Hiperfire2,Hystrix indica,7.55,-1.051387571,0.404147593
1551,Hiperfire2,Rusa unicolor,7.55,-0.88221851,-0.719738918
1552,Hiperfire1,Panthera tigris,7.5,1.267821359,-0.220189848
1553,Hiperfire2,Macaca mulatta,7.1,-2.012158135,-1.182985594
1554,Hiperfire2,Macaca mulatta,7.1,-1.585780039,0.676564238
1555,Hiperfire2,Macaca mulatta,7.1,1.940087926,-0.375032282
1556,Browning,Semnopithecus schistaceus,7.1,-2.733502552,-0.806754619
1557,Browning,Macaca mulatta,7.1,-2.855389331,-0.758705289
1558,Hiperfire1,Axis axis,6.5,1.398870822,-0.23486455
1559,Hiperfire1,Axis axis,6.5,1.023665483,0.081904315
1560,Hiperfire1,Axis axis,6.5,-1.421086698,-0.776560717
1561,Hiperfire1,Axis axis,6.5,0.729821497,0.193371508
1562,Hiperfire1,Axis axis,6.5,-0.078494156,-0.358683289
1563,Hiperfire1,Axis axis,6.5,0.359550184,-0.174478728
1564,Hiperfire2,Rhinoceros unicornis,7.5,-0.622278819,0.482914292
1565,Hiperfire2,Axis porcinus,7.5,-0.799265193,-0.439107097
1566,Hiperfire2,Axis porcinus,7.5,-0.591548298,-0.268604136
1567,Hiperfire2,Rhinoceros unicornis,7.5,-1.028118062,0.958790257
1568,Hiperfire2,Panthera tigris,7.5,-0.932313784,1.08822547
1569,Hiperfire2,Rhinoceros unicornis,7.5,2.452815679,-0.65793021
1570,Hiperfire2,Rhinoceros unicornis,7.5,-1.109730561,-0.683858494
1571,Browning,Rhinoceros unicornis,7.35,3.434331358,-1.236013551
1572,Browning,Rhinoceros unicornis,7.35,-3.486012961,-1.073944208
1573,Browning,Axis porcinus,7.35,-1.24210422,-0.5061244
1574,Browning,Rhinoceros unicornis,7.35,1.912186427,1.696265551
1575,Browning,Rhinoceros unicornis,7.35,-2.036012997,-1.27442889
1576,Browning,Rhinoceros unicornis,7.35,1.413684496,1.430011016
1577,Browning,Rhinoceros unicornis,7.35,-0.884678074,0.756394571
1578,Browning,Rhinoceros unicornis,7.35,1.260023138,1.084272959
1579,Browning,Hystrix indica,7.35,-0.529077182,-0.148463562
1580,Hiperfire1,Axis axis,7.1,-1.285330819,0.08654516
1581,Browning,Axis axis,7.15,0.383308862,0.227411917
1582,Browning,Axis axis,7.6,3.271996315,-0.323632069
1583,Browning,Macaca mulatta,7.6,-1.210094091,-0.0317688
1584,Hiperfire2,Muntiacus muntjak,7.3,-0.24732126,-0.105363904
1585,Hiperfire2,Rusa unicolor,7.3,2.685202247,-0.423366399
1586,Hiperfire2,Rusa unicolor,7.3,-2.44292836,0.343852261
1587,Hiperfire2,Muntiacus muntjak,7.3,-2.503496832,0.535652422
1588,Browning,Muntiacus muntjak,7.5,-1.594427881,-0.337719029
1589,Browning,Axis porcinus,7.5,-1.754714848,-0.280425328
1590,Browning,Axis porcinus,7.5,-0.804808931,0.670197552
1591,Browning,Rusa unicolor,7.5,-0.678125633,-0.833414448
1592,Browning,Axis porcinus,7.5,-0.163978621,0.259632816
1593,Browning,Axis porcinus,7.5,-0.350280525,-0.238178687
1594,Browning,Axis porcinus,7.5,0.226446667,0.337717874
1595,Browning,Axis porcinus,7.5,-2.378565626,-0.123713188
1596,Browning,Axis porcinus,7.5,0.507033165,0.109519585
1597,Browning,Axis porcinus,7.5,0.007808506,0.244027559
1598,Browning,Axis porcinus,7.5,-0.244763007,0.107899363
1599,Browning,Axis porcinus,7.5,-2.10494984,-0.347693244
1600,Browning,Axis porcinus,7.5,-2.787666793,-0.430634302
1601,Browning,Axis porcinus,7.5,-0.232694603,0.193100448
1602,Browning,Axis porcinus,7.5,0.394930081,0.681466774
1603,Browning,Axis porcinus,7.5,-0.463943268,0.489982173
1604,Browning,Axis porcinus,7.5,-0.462639135,-0.244199557
1605,Browning,Axis porcinus,7.5,-2.377892785,0.262139899
1606,Browning,Axis porcinus,7.5,0.740774569,-0.104405163
1607,Browning,Axis porcinus,7.5,-1.374297013,-0.497792242
1608,Browning,Axis porcinus,7.5,1.422867775,0.336505263
1609,Browning,Axis porcinus,7.5,-2.151619241,0.94851159
1610,Browning,Panthera tigris,7.5,-3.706752085,0.096396954
1611,Browning,Panthera tigris,7.5,-3.582014741,-0.527289765
1612,Browning,Axis porcinus,7.5,-2.893136729,0.051863636
1613,Browning,Axis porcinus,7.5,-0.257866733,0.327846709
1614,Browning,Axis porcinus,7.5,2.422762824,-0.43503302
1615,Browning,Sus scrofa,7.5,-4.324473539,-1.146354591
1616,Browning,Axis porcinus,7.5,-2.712896475,0.120241951
1617,Browning,Axis porcinus,7.5,-0.547394614,0.693717688
1618,Browning,Axis porcinus,7.5,-0.721938451,0.447392221
1619,Browning,Axis porcinus,7.5,1.91446348,-0.094608685
1620,Browning,Axis porcinus,7.5,-1.737621217,0.708404871
1621,Browning,Axis porcinus,7.5,-2.406276906,0.541089662
1622,Browning,Axis porcinus,7.5,0.653103359,0.163158537
1623,Browning,Axis porcinus,7.5,1.348675439,0.353119551
1624,Browning,Macaca mulatta,8.4,1.465362262,-0.918870097
1625,Browning,Rhinoceros unicornis,8.4,-3.439564677,-1.547572538
1626,Browning,Rhinoceros unicornis,8.4,-2.752609003,0.439183599
1627,Browning,Rhinoceros unicornis,8.4,-2.97806617,2.116539562
1628,Browning,Rhinoceros unicornis,8.4,-2.045891228,1.599175707
1629,Browning,Axis axis,8.4,-1.640812766,0.613444115
1630,Browning,Rhinoceros unicornis,8.4,-2.265407454,0.844039889
1631,Browning,Axis axis,8.4,2.679280876,-0.284662749
1632,Browning,Canis aureus,8.4,-0.251964647,-0.08972317
1633,Browning,Axis axis,8.4,-1.361972758,-0.892076525
1634,Browning,Macaca mulatta,8.4,3.568933127,0.71359502
1635,Browning,Axis axis,8.4,-2.556535492,-0.025144487
1636,Browning,Rhinoceros unicornis,8.4,-2.959078728,-1.219412636
1637,Browning,Axis axis,8.4,-2.5875318,0.678408353
1638,Browning,Axis axis,8.4,-2.628135539,-0.374316832
1639,Browning,Macaca mulatta,8.4,1.533566506,-0.428891419
1640,Browning,Muntiacus muntjak,7.16,2.91145416,0.203015923
1641,Browning,Canis aureus,7.16,0.548958158,-0.159755852
1642,Browning,Panthera tigris,7.16,-2.552200177,-0.036486733
1643,Browning,Axis axis,7.16,-3.068627778,0.539816533
1644,Browning,Canis aureus,7.16,-2.805260264,0.075772821
1645,Browning,Panthera tigris,7.16,-3.21083248,0.150624717
1646,Browning,Canis aureus,7.16,2.894840233,-0.618936853
1647,Hiperfire2,Panthera tigris,7.1,2.263089781,0.516067925
1648,Hiperfire2,Rhinoceros unicornis,7.1,2.110908039,-0.568840626
1649,Hiperfire2,Macaca mulatta,7.1,2.217686497,-0.604065686
1650,Hiperfire2,Axis axis,7.1,2.216676898,-0.087346914
1651,Hiperfire2,Axis axis,7.1,1.127271879,0.034096472
1652,Hiperfire2,Semnopithecus schistaceus,7.1,0.548728306,-1.182012659
1653,Hiperfire2,Macaca mulatta,7.1,-0.39521769,0.204391681
1654,Browning,Panthera tigris,7.25,1.189830211,0.288931699
1655,Browning,Axis axis,7.25,2.728728644,0.194767597
1656,Browning,Panthera tigris,7.25,-0.909424365,0.531444864
1657,Hiperfire2,Panthera tigris,7.5,-0.954160856,0.125103971
1658,Hiperfire2,Panthera tigris,7.5,2.340470458,0.311282992
1659,Hiperfire2,Rhinoceros unicornis,7.5,-0.300768096,-0.554217073
1660,Hiperfire2,Panthera tigris,7.5,-0.781050647,-0.14250642
1661,Hiperfire2,Panthera tigris,7.5,-0.860819033,0.140623918
1662,Hiperfire2,Rhinoceros unicornis,7.5,2.473558306,-0.315676859
1663,Hiperfire2,Panthera tigris,7.5,-0.863557813,0.771948001
1664,Hiperfire2,Panthera tigris,7.5,-0.871190347,-0.704601121
1665,Hiperfire2,Elephas maximus,7.5,2.442753252,0.293275647
1666,Browning,Panthera tigris,8.1,0.186275198,0.55141692
1667,Browning,Axis axis,8.1,-0.072666331,-0.097494713
1668,Browning,Axis porcinus,7.35,-3.276358675,-0.743970057
1669,Browning,Axis axis,7.35,-3.276358675,-0.743970057
1670,Browning,Axis porcinus,7.35,-1.997322167,0.474436138
1671,Browning,Rhinoceros unicornis,7.35,-1.928450047,0.369747643
1672,Browning,Axis porcinus,7.35,-2.568844444,0.189652362
1673,Browning,Sus scrofa,7.35,-2.568844444,0.189652362
1674,Browning,Rhinoceros unicornis,7.35,-1.651859602,-0.191116314
1675,Browning,Sus scrofa,7.35,-2.904835029,-0.534090088
1676,Browning,Rhinoceros unicornis,7.35,-3.763638153,-1.526365037
1677,Browning,Rusa unicolor,7.35,-3.763638153,-1.526365037
1678,Browning,Rhinoceros unicornis,7.35,-3.05786103,-0.006722684
1679,Browning,Hystrix indica,7.35,-2.174970531,-0.000569408
1680,Browning,Rhinoceros unicornis,7.35,-1.820887096,-0.836494019
1681,Browning,Rhinoceros unicornis,7.35,-3.46506363,-0.959423106
1682,Browning,Rhinoceros unicornis,7.35,-1.459782904,1.084272959
1683,Browning,Rhinoceros unicornis,7.35,-1.470568624,-1.639723336
1684,Browning,Panthera tigris,7.15,3.991118586,0.27747243
1685,Browning,Rusa unicolor,7.15,3.991118586,0.337277809
1686,Browning,Axis porcinus,7.6,1.852878453,-0.278081834
1687,Browning,Axis axis,7.6,3.376642099,0.727344777
1688,Browning,Axis porcinus,7.6,3.608728877,0.23132981
1689,Browning,Axis porcinus,7.6,1.590436453,0.107367983
1690,Browning,Muntiacus muntjak,7.6,1.590436453,0.107367983
1691,Browning,Axis axis,7.6,1.590436453,0.107367983
1692,Browning,Axis axis,7.6,3.17988668,-0.55874375
1693,Browning,Axis axis,7.6,-2.683929988,0.116085094
1694,Browning,Sus scrofa,7.6,-4.198748193,2.001864856
1695,Browning,Axis axis,7.6,2.450749133,-0.017235352
1696,Browning,Macaca mulatta,7.6,0.578637733,0.056921587
1697,Browning,Axis axis,7.6,-2.411360435,-0.056069419
1698,Browning,Axis axis,7.6,0.514197492,-0.045485128
1699,Hiperfire2,Elephas maximus,7.5,-2.716744869,-0.969712641
1700,Hiperfire2,Rhinoceros unicornis,7.5,-1.861650801,-1.394279595
1701,Hiperfire2,Muntiacus muntjak,7.3,-0.576506663,-0.064984923
1702,Hiperfire2,Muntiacus muntjak,7.3,-2.422738869,-0.393064145
1703,Hiperfire2,Muntiacus muntjak,7.3,-0.635763726,0.010911349
1704,Hiperfire2,Muntiacus muntjak,7.3,2.273843324,-0.657312141
1705,Hiperfire2,Muntiacus muntjak,7.3,0.823845992,0.017745991
1706,Hiperfire2,Muntiacus muntjak,7.3,0.738991671,-0.384816094
