camera_type,scientificName,cameraheight,major_axis_mod,minor_axis,profile,profile_se,contact_species,sum_effortday_all,species_traprate,effort_cameraheight,effort_cameraheight_cameratype,contact_species_cameraheight,contact_species_camereaheight_cameratype,hmean_speed,hmean_speed_se,groupsize_speed,activity_level,al_se,groupsize_al,profile_km,profile_se_km,hspeed_kmd,hspeed_se_kmd,group_size,group_size_se
Browning,Rusa unicolor,7.15,1.83411312772723,0.674876689957912,3.19454505321458,0.594250506009547,587,32144,0.018261572921851668,843,843,31,31,0.176947887479306,0.0219802864935112,158,0.410938726,0.005960006,7608,0.00319454505321458,5.94250506009547e-4,15.28829747821204,1.8990967530393676,1.21,0.03
Browning,Muntiacus muntjak,7.15,1.74081467905928,0.640546774718029,3.03204357325729,0.611747838238115,709,32144,0.022056993529118964,843,843,17,17,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00303204357325729,6.117478382381149e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Axis axis,7.15,1.77680362372222,0.653789196617761,3.09472689600623,0.614874028521148,23308,32144,0.7251119960179193,843,843,527,527,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00309472689600623,6.148740285211481e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Semnopithecus schistaceus,7.15,1.74213622124652,0.641033046804238,3.03434535387978,0.640742009939233,1144,32144,0.03558984569437531,843,843,13,13,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00303434535387978,6.407420099392331e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Panthera tigris,7.15,1.826144938004,0.671944730405323,3.1806665521131,0.612481362849115,436,32144,0.013563962170233947,843,843,5,5,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.0031806665521131,6.12481362849115e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Hystrix indica,7.15,1.73740461447404,0.639292014002868,3.02610413321553,0.600696474680228,117,32144,0.003639870582379293,843,843,1,1,0.307255554546782,0.0643277239544729,104,0.24988632,0.01686318,624,0.0030261041332155297,6.00696474680228e-4,26.546879912841966,5.55791534966646,1.25,0.04
Browning,Sus scrofa,7.15,1.79624844208514,0.660944074065185,3.12859468058989,0.64998516018518,630,32144,0.0195993031358885,843,843,15,15,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0031285946805898897,6.499851601851801e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis axis,7.6,1.91101990374829,0.70317515729441,3.32849652937092,0.634795973296972,23308,32144,0.7251119960179193,740,740,1840,1840,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.0033284965293709197,6.34795973296972e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Elephas maximus,7.6,2.86790537087488,1.05526886785165,4.99514058163288,0.614294169278438,233,32144,0.0072486311597809855,740,740,38,38,0.309954549479341,0.0392365459256358,135,0.330787652,0.004914778,6492,0.004995140581632879,6.142941692784381e-4,26.78007307501506,3.3900375679749337,1.49,0.11
Browning,Rhinoceros unicornis,7.6,2.44395445834647,0.899272716781974,4.25672904640676,0.596013300537608,232,32144,0.007217521154803385,740,740,8,8,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.00425672904640676,5.96013300537608e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Hystrix indica,7.6,1.86864477019048,0.687582885781986,3.25469013692981,0.58636834948651,117,32144,0.003639870582379293,740,740,11,11,0.307255554546782,0.0643277239544729,104,0.24988632,0.01686318,624,0.0032546901369298097,5.863683494865099e-4,26.546879912841966,5.55791534966646,1.25,0.04
Browning,Semnopithecus schistaceus,7.6,1.87373379330941,0.689455432805234,3.26355388332829,0.664988460507632,1144,32144,0.03558984569437531,740,740,71,71,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00326355388332829,6.649884605076321e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Macaca mulatta,7.6,1.85735268291247,0.68342787136674,3.23502227620241,0.64043807146041,1927,32144,0.05994897959183673,740,740,263,263,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00323502227620241,6.4043807146041e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Sus scrofa,7.6,1.93193354576263,0.710870500228404,3.36492262034188,0.650915182369474,630,32144,0.0195993031358885,740,740,17,17,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00336492262034188,6.50915182369474e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Panthera tigris,7.6,1.96408836466918,0.722702124691359,3.42092789947217,0.603311106786565,436,32144,0.013563962170233947,740,740,10,10,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.0034209278994721697,6.03311106786565e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Rhinoceros unicornis,7.5,2.40472355756413,0.884837391030361,4.18839908456702,0.613711237079654,232,32144,0.007217521154803385,5595,3904,36,19,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.00418839908456702,6.13711237079654e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Sus scrofa,7.5,1.90092171860152,0.699459448779263,3.31090813369379,0.619905845851913,630,32144,0.0195993031358885,5595,3904,103,105,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00331090813369379,6.19905845851913e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Muntiacus muntjak,7.5,1.84225764874861,0.677873532031123,3.20873067728887,0.589049645802331,709,32144,0.022056993529118964,5595,3904,99,75,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00320873067728887,5.89049645802331e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Muntiacus muntjak,7.3,1.78358769094937,0.656285448765733,3.10654296562241,0.570035385341098,709,32144,0.022056993529118964,1294,459,129,85,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00310654296562241,5.70035385341098e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Axis porcinus,7.3,1.79891378135658,0.661924807106094,3.13323700404094,0.630981403794386,246,32144,0.007653061224489796,1294,459,3,1,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00313323700404094,6.30981403794386e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Rusa unicolor,7.3,1.87917854655885,0.69145887359363,3.27303721851412,0.625196921463441,587,32144,0.018261572921851668,1294,459,31,9,0.176947887479306,0.0219802864935112,158,0.410938726,0.005960006,7608,0.00327303721851412,6.25196921463441e-4,15.28829747821204,1.8990967530393676,1.21,0.03
Browning,Sus scrofa,7.3,1.84038349959303,0.677183923762427,3.20546639995318,0.577572907214505,630,32144,0.0195993031358885,1294,459,33,21,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0032054663999531796,5.775729072145051e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis axis,8.4,2.17514802688226,0.800363226432944,3.7885385935254,0.614494543385427,23308,32144,0.7251119960179193,581,581,537,537,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.0037885385935254,6.14494543385427e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Macaca mulatta,8.4,2.11406328920876,0.777886605473841,3.68214496730258,0.640123801353677,1927,32144,0.05994897959183673,581,581,95,95,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00368214496730258,6.401238013536769e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Hystrix indica,8.4,2.12691609169081,0.782615897612172,3.70453118545252,0.630170800812442,117,32144,0.003639870582379293,581,581,1,1,0.307255554546782,0.0643277239544729,104,0.24988632,0.01686318,624,0.0037045311854525197,6.301708008124421e-4,26.546879912841966,5.55791534966646,1.25,0.04
Browning,Panthera tigris,8.4,2.23555124813355,0.822589077938288,3.89374519650395,0.619574712986712,436,32144,0.013563962170233947,581,581,24,24,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.00389374519650395,6.19574712986712e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Rhinoceros unicornis,8.4,2.78174115687421,1.02356405168818,4.84506507132833,0.628787794610047,232,32144,0.007217521154803385,581,581,36,36,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.0048450650713283295,6.287877946100469e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Axis axis,7.5,1.88034378702239,0.691887633202375,3.27506676244046,0.601378492561513,23308,32144,0.7251119960179193,5595,3904,2339,1873,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00327506676244046,6.01378492561513e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Canis aureus,7.16,1.73802019610268,0.639518522218561,3.02717631530556,0.636604346258737,91,32144,0.0028310104529616726,827,827,81,81,0.30777017539891,0.0831707553468353,63,0.40770733,0.02463658,979,0.0030271763153055602,6.36604346258737e-4,26.591343154465825,7.18595326196657,1.13,0.04
Browning,Axis porcinus,7.16,1.75861679996023,0.647097208410607,3.06305020878109,0.641508262687876,246,32144,0.007653061224489796,827,827,8,8,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00306305020878109,6.41508262687876e-4,7.976766064277561,0.9362575135960677,1.11,0.03
