model	scientificName	height	x_meters	y_meters
Hiperfire1	Macaca mulatta	7.45	-1.400954378	-0.71193548
Browning	Hystrix indica	7.1	0.988073236	0.149279169
Hiperfire1	Axis axis	6.5	0.64777218	1.538335594
Hiperfire1	Hystrix indica	6.5	0.031162888	-0.592914004
Hiperfire1	Axis axis	6.5	-1.57711232	0.485234152
Hiperfire1	Axis axis	6.5	0.675433921	0.298223528
Hiperfire1	Axis axis	6.5	0.181614526	-0.967331973
Hiperfire1	Axis axis	6.5	-0.010694501	-0.327640733
Hiperfire1	Hystrix indica	6.5	-0.489990396	0.376486957
Hiperfire2	Panthera tigris	7.8	0.56405415	-0.911065498
Hiperfire2	Rusa unicolor	7.8	2.184775243	0.618921693
Hiperfire2	Elephas maximus	7.8	2.162626323	0.135501213
Hiperfire2	Panthera tigris	7.8	1.283382839	-0.295868052
Hiperfire2	Rusa unicolor	7.8	1.418380855	-0.107187527
Hiperfire2	Axis axis	7.35	0.811021481	-0.249055962
Hiperfire2	Rusa unicolor	7.35	0.931439325	-0.876385591
Hiperfire2	Axis axis	7.35	0.931439325	-0.876385591
Hiperfire2	Semnopithecus schistaceus	7.35	1.005652475	-0.83171341
Hiperfire2	Sus scrofa	7.35	0.774427235	0.158175497
Hiperfire2	Axis axis	7.35	0.774427235	0.158175497
Hiperfire2	Rusa unicolor	7.35	0.774427235	0.158175497
Hiperfire2	Axis porcinus	7.35	0.774427235	0.158175497
Hiperfire2	Semnopithecus schistaceus	7.35	0.569723896	-0.146669087
Hiperfire2	Semnopithecus schistaceus	7.35	0.703874708	-0.515708117
Hiperfire2	Axis axis	7.35	-0.998759523	0.096311263
Hiperfire2	Axis axis	7.35	0.789932979	0.114654422
Hiperfire2	Axis axis	7.35	0.994674214	-1.061692205
Browning	Rusa unicolor	7.35	-1.275389274	-1.143816736
Browning	Muntiacus muntjak	7.35	-0.071387172	-0.027121761
Browning	Rhinoceros unicornis	7.35	-3.050177962	0.63865502
Browning	Rhinoceros unicornis	7.35	-1.447538614	1.606816839
Browning	Macaca mulatta	7.35	-1.154191788	0.169729058
Browning	Rhinoceros unicornis	7.35	-2.012177927	-2.165135039
Hiperfire1	Muntiacus muntjak	8.1	-0.329774103	0.474470903
Hiperfire1	Rusa unicolor	8.1	-1.305121911	-1.104556568
Hiperfire1	Panthera tigris	7.25	0.10051761	0.353895172
Hiperfire1	Muntiacus muntjak	7.25	0.536121794	0.406609225
Hiperfire1	Muntiacus muntjak	7.25	1.024052864	0.364442343
Hiperfire1	Muntiacus muntjak	7.25	2.371279165	-1.22860144
Hiperfire1	Muntiacus muntjak	7.1	-0.648758034	-0.251315067
Hiperfire1	Rhinoceros unicornis	7.1	-0.439098707	1.239553043
Hiperfire2	Hystrix indica	7.1	-0.833457295	0.028692231
Hiperfire2	Hystrix indica	7.1	-0.280436047	0.417203116
Hiperfire2	Macaca mulatta	7.1	0.21723879	-0.119345856
Hiperfire2	Hystrix indica	7.1	-0.801767388	-0.072668113
Browning	Rusa unicolor	7.8	-0.593495319	-0.82248026
Browning	Semnopithecus schistaceus	7.8	0.915074129	0.241259327
Browning	Axis porcinus	7.8	-0.797271626	-0.845724663
Hiperfire2	Semnopithecus schistaceus	7.55	-0.11746384	0.014163846
Hiperfire2	Rusa unicolor	7.55	-0.214029343	-0.234257726
Hiperfire2	Rusa unicolor	7.55	-1.11973703	-0.463005166
Hiperfire2	Elephas maximus	7.55	-0.774702697	-0.523834206
Hiperfire2	Rusa unicolor	7.55	-0.876998283	-0.604893905
Hiperfire2	Axis porcinus	7.55	-0.951092045	-0.814609187
Hiperfire2	Macaca mulatta	7.1	1.761415547	-0.020684848
Hiperfire2	Semnopithecus schistaceus	7.1	0.537128882	-0.072226188
Hiperfire2	Macaca mulatta	7.1	1.051707304	-0.061363253
Hiperfire2	Axis porcinus	7.1	2.051044824	-0.469803258
Hiperfire2	Semnopithecus schistaceus	7.1	-0.018118918	-0.088123574
Hiperfire2	Macaca mulatta	7.1	0.505412826	0.029075587
Hiperfire2	Semnopithecus schistaceus	7.1	-2.35845075	0.750512499
Hiperfire2	Sus scrofa	7.1	-0.873817746	-0.072126644
Hiperfire2	Semnopithecus schistaceus	7.1	0.114114842	1.279683667
Hiperfire2	Rusa unicolor	7.1	-2.243453427	0.471886128
Hiperfire2	Hystrix indica	7.1	-0.066944764	0.788158638
Hiperfire2	Hystrix indica	7.1	1.366280946	0.302130192
Hiperfire2	Hystrix indica	7.1	1.732805711	0.435002607
Hiperfire2	Axis axis	7.1	2.330389197	-0.088168369
Hiperfire2	Hystrix indica	7.1	0.921342463	0.104965889
Hiperfire2	Sus scrofa	7.1	-1.474275571	0.328292168
Hiperfire2	Rusa unicolor	7.4	-0.266624681	0.510774171
Hiperfire2	Hystrix indica	7.4	-0.798448025	0.737753849
Hiperfire2	Hystrix indica	7.4	2.202693348	-0.158229483
Hiperfire2	Rusa unicolor	7.4	-1.724265466	0.225766213
Hiperfire2	Canis aureus	7.4	0.471668549	-0.208452554
Hiperfire2	Hystrix indica	7.4	-0.013157397	-0.68852817
Hiperfire2	Semnopithecus schistaceus	7.4	0.924021749	0.804037622
Hiperfire2	Hystrix indica	7.4	0.422963128	0.063931195
Hiperfire2	Semnopithecus schistaceus	7.4	-0.738453279	0.115312053
Hiperfire1	Axis axis	7.45	2.265545594	-0.318785787
Hiperfire1	Rusa unicolor	7.45	2.265545594	-0.318785787
Hiperfire1	Rusa unicolor	7.45	1.751774325	-0.362115894
Hiperfire1	Rusa unicolor	6.5	-1.755222455	-0.191724299
Hiperfire1	Axis axis	6.5	0.045180836	-0.038434835
Browning	Muntiacus muntjak	8.4	-2.239065507	0.317200947
Browning	Macaca mulatta	8.4	2.908857512	1.35328925
Browning	Axis axis	8.4	-2.615407007	-1.566603018
Browning	Rhinoceros unicornis	8.4	-1.870278247	1.2040465
Browning	Macaca mulatta	8.4	-1.996348656	1.105347741
Browning	Axis axis	8.4	-1.996348656	1.105347741
Browning	Panthera tigris	8.4	-2.247846156	-0.341347732
Browning	Panthera tigris	8.4	-2.755250384	-0.651251768
Browning	Rhinoceros unicornis	8.4	-1.83515565	0.791355995
Browning	Macaca mulatta	8.4	4.026540395	-0.317649636
Browning	Axis porcinus	8.4	-1.624420073	-0.209637996
Browning	Muntiacus muntjak	8.4	-1.624420073	-0.209637996
Browning	Axis axis	8.4	-3.434717325	1.474934373
Browning	Axis axis	8.4	-2.022510961	0.313687076
Browning	Axis porcinus	8.4	-2.318672798	-0.191508346
Browning	Axis axis	8.4	-2.318672798	-0.191508346
Browning	Axis porcinus	8.4	-2.678996492	-0.488637319
Browning	Axis axis	8.4	-2.422404478	-0.477258294
Browning	Sus scrofa	8.4	-2.422404478	-0.477258294
Browning	Axis porcinus	8.4	-1.293074671	-0.573385907
Browning	Axis porcinus	8.4	0.846728532	-0.651861297
Browning	Muntiacus muntjak	8.4	0.846728532	-0.651861297
Browning	Axis porcinus	8.4	-2.309951048	-0.630475415
Browning	Axis axis	8.4	-2.674144145	-0.698874252
Browning	Axis axis	8.4	-1.217460569	-0.202054495
Browning	Macaca mulatta	7.5	0.702712272	0.430588817
Browning	Canis aureus	7.16	-2.266211249	0.471237817
Browning	Muntiacus muntjak	7.16	1.242420027	0.098233511
Browning	Axis axis	7.16	1.364499898	0.257375182
Browning	Canis aureus	7.16	-1.4588098	-0.332028343
Browning	Canis aureus	7.16	-0.282675565	0.152665797
Browning	Axis porcinus	7.16	-2.250129376	0.342874721
Browning	Canis aureus	7.16	-2.228901529	0.507899768
Browning	Canis aureus	7.16	-1.855333763	-0.019769117
Browning	Axis porcinus	7.16	1.643616631	0.931967566
Browning	Axis axis	7.16	1.643616631	0.931967566
Browning	Canis aureus	7.16	-2.509070158	0.231075602
Browning	Canis aureus	7.16	-1.39546164	-0.60337637
Browning	Canis aureus	7.16	-1.523276192	-0.465566578
Browning	Axis porcinus	7.16	-2.16493531	0.308920509
Browning	Canis aureus	7.16	-0.172725486	-0.493038342
Browning	Canis aureus	7.16	-2.179899171	-0.080642341
Browning	Canis aureus	7.16	-0.983202765	0.168658445
Browning	Canis aureus	7.16	-2.241750544	0.500322572
Browning	Canis aureus	7.16	-0.978488134	-0.043372894
Browning	Canis aureus	7.16	-2.444866112	0.974886534
Browning	Canis aureus	7.16	-1.163193815	0.277092339
Browning	Canis aureus	7.16	-1.671766123	-0.147204175
Browning	Canis aureus	7.16	-1.60456973	-0.233427391
Browning	Canis aureus	7.16	-0.796139337	-1.162505436
Browning	Canis aureus	7.16	-0.918021031	0.165756453
Browning	Canis aureus	7.16	3.079188271	-0.095592325
Browning	Canis aureus	7.16	-1.495538074	-0.412829277
Browning	Canis aureus	7.16	-1.665867028	-0.361406279
Browning	Canis aureus	7.16	3.389670646	-0.080366159
Browning	Canis aureus	7.16	-1.118000536	-0.714627479
Hiperfire2	Rhinoceros unicornis	7.1	2.340494455	-0.169767433
Hiperfire2	Sus scrofa	7.1	-1.261635735	0.628976959
Hiperfire2	Muntiacus muntjak	8.2	-1.009197961	0.114101736
Browning	Rusa unicolor	7.5	2.971308918	-1.002522765
Browning	Sus scrofa	7.5	3.286573066	-0.397666558
Browning	Sus scrofa	7.5	-2.790992018	-0.712447752
Browning	Sus scrofa	7.5	0.846705444	-0.147977456
Browning	Sus scrofa	7.5	2.673292349	-1.118826712
Browning	Sus scrofa	7.5	2.55754568	-0.997561428
Browning	Sus scrofa	7.5	-2.1638028	0.095058366
Browning	Sus scrofa	7.5	-3.831600837	0.74840646
Browning	Sus scrofa	7.5	-2.767472422	-0.218536243
Browning	Sus scrofa	7.5	-2.634194714	-0.2734153
Browning	Sus scrofa	7.5	3.081067031	0.095058366
Browning	Sus scrofa	7.5	2.67339404	-0.359653817
Browning	Sus scrofa	7.5	-2.986597341	0.176226641
Browning	Sus scrofa	7.5	-3.284903527	-0.28909503
Browning	Sus scrofa	7.5	1.87479494	-0.2088734
Browning	Sus scrofa	7.5	2.234361587	0.05585904
Browning	Sus scrofa	7.5	0.964303422	-0.100938265
Browning	Sus scrofa	7.5	1.113260861	-0.022539613
Browning	Sus scrofa	7.5	0.384153396	0.330254322
Browning	Sus scrofa	7.5	2.014845361	-0.132297726
Browning	Sus scrofa	7.5	-3.23002447	-0.195016647
Browning	Sus scrofa	7.5	3.151625818	-0.328294356
Browning	Sus scrofa	7.5	2.101083879	-0.014699747
Browning	Sus scrofa	7.5	-3.081067031	-0.391013278
Browning	Sus scrofa	7.5	0.514140522	0.05903043
Browning	Sus scrofa	7.5	3.700416383	0.306734727
Browning	Sus scrofa	7.5	0.948623692	-0.312614626
Browning	Sus scrofa	7.5	-3.112426492	-0.539970717
Browning	Sus scrofa	7.5	-3.645537327	-0.9946829
Browning	Sus scrofa	7.5	0.148957439	0.024499579
Browning	Sus scrofa	7.5	2.351959566	0.690888122
Browning	Sus scrofa	7.5	2.939949457	0.894724618
Browning	Sus scrofa	7.5	-3.141037189	-0.514417782
Browning	Sus scrofa	7.5	-2.602835253	-0.375333547
Browning	Sus scrofa	7.5	-2.234361587	0.228336075
Browning	Sus scrofa	7.5	0.862459887	-0.056738066
Browning	Sus scrofa	7.5	-1.936446709	-0.116617995
Browning	Sus scrofa	7.5	2.140283205	0.016659714
Browning	Sus scrofa	7.5	-1.763969674	0.479211762
Browning	Sus scrofa	7.5	-0.148957439	1.827668579
Browning	Muntiacus muntjak	7.5	3.684736653	-0.359653817
Browning	Rusa unicolor	7.5	1.9834859	0.761446909
Browning	Axis axis	7.5	2.857370852	0.350944922
Browning	Muntiacus muntjak	7.5	2.070507705	0.299170166
Browning	Semnopithecus schistaceus	7.5	-3.689834041	0.491564451
Browning	Hystrix indica	7.5	2.435800728	-0.237219839
Browning	Sus scrofa	7.25	-1.402537468	1.023823326
Hiperfire2	Rhinoceros unicornis	7.5	1.723032185	0.034439566
Browning	Rhinoceros unicornis	8.1	-1.482951185	-1.905578413
Browning	Axis axis	7.15	0.184901731	0.892696762
Browning	Semnopithecus schistaceus	7.6	-0.415605915	-0.426261177
Browning	Semnopithecus schistaceus	7.6	-3.869317323	-0.772144358
Browning	Macaca mulatta	7.6	-0.612022218	0.125821915
Browning	Semnopithecus schistaceus	7.6	-0.355371988	-0.445144219
Browning	Semnopithecus schistaceus	7.6	-1.864540855	1.569029898
Browning	Semnopithecus schistaceus	7.6	-3.795702899	-0.894446157
Browning	Macaca mulatta	7.6	-2.070901504	0.211385662
Browning	Macaca mulatta	7.6	-2.498489384	0.016146067
Browning	Macaca mulatta	7.6	-1.470857108	0.1314308
Browning	Macaca mulatta	7.6	1.419336039	0.313392612
Browning	Macaca mulatta	7.6	0.647351588	-0.152134831
Browning	Elephas maximus	7.6	-3.671455294	1.386686509
Browning	Hystrix indica	7.6	2.510894722	0.397191351
Browning	Hystrix indica	7.6	2.291256204	0.062787339
Browning	Elephas maximus	7.6	-3.288922903	1.709046028
Browning	Hystrix indica	7.6	3.529961347	0.793634153
Browning	Hystrix indica	7.6	3.291099033	-0.013233188
Browning	Hystrix indica	7.6	3.369467822	0.70333868
Browning	Hystrix indica	7.6	3.178933756	0.122706197
Browning	Hystrix indica	7.6	3.247682291	0.01282925
Browning	Macaca mulatta	7.6	0.741893906	0.054252933
Hiperfire2	Rusa unicolor	7.5	-0.301772725	-0.848167908
Hiperfire2	Elephas maximus	7.5	-2.466916005	-0.396986099
Hiperfire2	Macaca mulatta	7.5	-0.095327097	-0.326015752
Hiperfire2	Muntiacus muntjak	7.5	-0.544230792	0.227372103
Hiperfire2	Muntiacus muntjak	7.5	-0.65339276	-0.507546162
Browning	Rhinoceros unicornis	8.4	-0.175612981	0.246955754
Browning	Axis axis	8.4	-0.051897415	-1.874585363
Browning	Axis axis	8.4	-4.075653955	0.59534258
Browning	Axis axis	8.4	-0.919905983	0.042128596
Browning	Axis axis	8.4	-1.58309828	-1.162853962
Browning	Panthera tigris	8.4	0.784807735	0.269377916
Browning	Axis porcinus	8.4	3.087156101	-0.023902544
Browning	Axis axis	8.4	-1.981378613	-0.528170557
Browning	Axis axis	8.4	-1.673875182	0.149995284
Browning	Axis axis	8.4	0.193753954	-0.25445237
Browning	Axis axis	8.4	-3.234250322	0.084364625
Browning	Axis axis	8.4	-1.18079766	0.194230114
Browning	Axis axis	8.4	3.3340054	0.047208389
Browning	Axis axis	8.4	1.087364228	0.876007175
Browning	Axis axis	8.4	-1.777140518	0.721684273
Browning	Axis axis	8.4	-0.567084052	0.035405955
Browning	Axis axis	8.4	1.516803323	-0.395854776
Browning	Macaca mulatta	7.5	-0.907794798	-0.077065663
Browning	Canis aureus	7.16	0.112245118	-0.244929987
Browning	Canis aureus	7.16	-2.276071165	-0.549368801
Browning	Semnopithecus schistaceus	7.16	2.243344423	-0.363290094
Browning	Macaca mulatta	7.16	-2.581041948	-0.478489092
Browning	Canis aureus	7.16	1.270889774	0.029486997
Browning	Canis aureus	7.16	-2.728243458	-0.607958352
Browning	Canis aureus	7.16	0.467521837	-0.500343147
Browning	Canis aureus	7.16	-3.662852951	-0.280403894
Browning	Canis aureus	7.16	-3.635418436	0.082143496
Browning	Canis aureus	7.16	-2.323986794	-1.040159808
Browning	Canis aureus	7.16	1.487693569	-0.056377912
Browning	Canis aureus	7.16	-3.308835168	0.057106177
Browning	Canis aureus	7.16	-2.253729613	-0.57552662
Browning	Canis aureus	7.16	0.861051769	-0.670747641
Browning	Canis aureus	7.16	0.845772751	-0.57052486
Browning	Canis aureus	7.16	0.709416449	-1.494378515
Browning	Canis aureus	7.16	-1.805382908	-1.925673782
Browning	Canis aureus	7.16	-3.092790149	-0.047556784
Browning	Canis aureus	7.16	-2.652048697	-0.591362668
Browning	Canis aureus	7.16	-2.192719094	-0.729013464
Browning	Canis aureus	7.16	-2.54784714	-0.560306487
Browning	Canis aureus	7.16	-3.566765383	0.235332682
Browning	Canis aureus	7.16	-2.373065532	-1.027426517
Hiperfire2	Rhinoceros unicornis	7.1	2.248362516	-0.264477141
Hiperfire2	Axis axis	7.1	-1.227633235	0.305624049
Hiperfire2	Rhinoceros unicornis	7.1	2.059693794	-0.01374977
Hiperfire2	Axis axis	8.2	0.856389166	0.250095204
Browning	Sus scrofa	7.5	3.504419753	-0.100938265
Hiperfire2	Sus scrofa	7.08	-0.562954905	0.22579387
Hiperfire2	Semnopithecus schistaceus	7.08	0.170978492	0.990096298
Browning	Axis porcinus	7.75	0.644354215	1.535855373
Browning	Muntiacus muntjak	7.75	-0.113885668	-0.147266007
Browning	Muntiacus muntjak	7.75	-2.503268964	0.138732948
Browning	Semnopithecus schistaceus	7.75	2.981832395	-0.679376184
Hiperfire2	Muntiacus muntjak	7.8	-0.080105891	-0.519817329
Hiperfire2	Elephas maximus	7.8	2.111003732	0.049686475
Hiperfire2	Panthera tigris	7.8	1.709607343	0.178645878
Hiperfire2	Elephas maximus	7.8	0.832584169	-0.251118128
Hiperfire2	Panthera tigris	7.8	2.054764661	0.054604966
Hiperfire2	Axis axis	7.35	-1.820825226	-0.778508731
Hiperfire2	Semnopithecus schistaceus	7.35	-0.289395152	-0.273339065
Hiperfire2	Panthera tigris	7.35	-1.753270573	-0.970016002
Hiperfire2	Panthera tigris	7.35	-1.875237222	-0.146741124
Hiperfire2	Panthera tigris	7.35	-2.0937608	-0.314445266
Hiperfire2	Panthera tigris	7.35	-1.980739547	0.001327193
Hiperfire2	Axis axis	7.35	-1.686675727	-1.404066275
Hiperfire2	Axis axis	7.35	-2.154509009	-0.007625342
Hiperfire2	Axis axis	7.35	-1.886054183	0.083773422
Hiperfire2	Muntiacus muntjak	7.35	0.101638874	0.503747668
Hiperfire2	Axis porcinus	7.35	2.338158462	0.93380372
Hiperfire2	Axis axis	7.35	-1.778384958	-0.580655198
Hiperfire2	Axis axis	7.35	1.63790498	-0.285394047
Hiperfire2	Axis axis	7.35	-0.446149145	0.008370435
Hiperfire2	Muntiacus muntjak	7.35	0.267947462	0.753070802
Hiperfire2	Muntiacus muntjak	7.35	0.551522645	-0.391708106
Hiperfire2	Muntiacus muntjak	7.35	-1.868556751	-0.672438938
Hiperfire2	Sus scrofa	7.35	1.558583408	-0.814880055
Hiperfire2	Panthera tigris	7.35	-1.163765105	-0.070348693
Hiperfire2	Semnopithecus schistaceus	7.35	-1.680327507	-0.541505789
Hiperfire2	Axis axis	7.35	-2.068142745	-0.506837791
Browning	Rusa unicolor	7.35	0.645377705	0.446578323
Browning	Rhinoceros unicornis	7.35	-0.345738056	1.322448065
Browning	Rusa unicolor	7.35	-0.034340035	0.443997531
Browning	Rhinoceros unicornis	7.35	-2.343335714	-0.874909359
Browning	Rhinoceros unicornis	7.35	-2.534308999	-0.802338268
Browning	Rhinoceros unicornis	7.35	-1.618198867	-0.837190045
Browning	Rusa unicolor	7	0.256102264	-0.913736291
Browning	Rusa unicolor	7	2.758587242	0.922882801
Browning	Panthera tigris	7	3.051275543	0.344823405
Browning	Rusa unicolor	7	-0.139026943	-0.503972669
Browning	Muntiacus muntjak	7	-0.592693811	-0.123477877
Browning	Muntiacus muntjak	7	3.09795565	0.191621432
Hiperfire2	Axis axis	7.4	1.742769147	-1.137421292
Hiperfire2	Axis axis	7.4	1.449657773	0.64785026
Hiperfire2	Axis axis	7.4	-1.879142415	0.01716232
Hiperfire2	Axis axis	7.4	2.32361805	0.535363193
Hiperfire2	Axis axis	7.4	-0.047403586	1.238624569
Hiperfire2	Axis axis	7.4	-1.905939013	0.715638914
Hiperfire2	Hystrix indica	7.4	-0.962445107	0.143365565
Hiperfire1	Muntiacus muntjak	7.25	-2.640242606	-0.421514888
Hiperfire1	Hystrix indica	7.25	-0.397468295	-0.645770389
Hiperfire1	Muntiacus muntjak	7.25	-0.858122801	0.0410025
Browning	Rusa unicolor	7.7	-0.008048928	-0.731446359
Browning	Elephas maximus	7.7	2.85910043	2.004485414
Browning	Elephas maximus	7.7	2.761806326	1.219513722
Browning	Elephas maximus	7.7	2.444524893	0.723479353
Browning	Elephas maximus	7.7	3.018557394	-0.479629525
Hiperfire1	Elephas maximus	7.1	-0.619416966	-0.209421926
Hiperfire1	Elephas maximus	7.1	1.822855642	0.498483177
Hiperfire2	Semnopithecus schistaceus	7.1	2.413249155	0.087478899
Hiperfire2	Axis porcinus	7.1	-1.432234405	0.630467854
Hiperfire2	Elephas maximus	7.1	-1.231093658	-1.180923773
Hiperfire2	Elephas maximus	7.1	-1.87754961	-0.838214584
Hiperfire2	Elephas maximus	7.1	-2.062624427	-0.494264019
Browning	Macaca mulatta	7.8	3.488378851	0.52201774
Browning	Semnopithecus schistaceus	7.8	2.502288363	0.53405773
Hiperfire1	Elephas maximus	7.7	-0.991486789	-1.318864503
Hiperfire1	Panthera tigris	7.7	0.022510549	-1.149914934
Hiperfire1	Elephas maximus	7.7	-1.409948637	1.433226133
Hiperfire1	Axis axis	7.4	-0.519812971	0.718737459
Hiperfire1	Axis axis	7.4	-0.60687829	1.336982981
Hiperfire1	Axis axis	7.4	-2.033666031	-0.928958214
Hiperfire1	Sus scrofa	7.4	-2.637694298	-1.337292564
Hiperfire1	Axis axis	7.4	0.102123653	0.54561214
Hiperfire1	Axis axis	7.4	-0.221525506	0.767708583
Hiperfire1	Axis axis	7.4	-0.334490464	0.731166096
Hiperfire1	Axis axis	7.4	-0.342053482	0.550421078
Browning	Elephas maximus	7.4	2.377955715	0.384831708
Hiperfire2	Axis axis	7.7	1.606643189	0.154220563
Hiperfire2	Elephas maximus	7.7	2.393128928	0.883706175
Hiperfire2	Elephas maximus	7.7	-1.998306577	0.063588129
Hiperfire2	Elephas maximus	7.7	1.585490928	-0.523636218
Hiperfire2	Elephas maximus	7.7	-1.723359705	-0.741044673
Hiperfire2	Semnopithecus schistaceus	7.7	-0.36652807	-1.201810511
Hiperfire2	Elephas maximus	7.7	-0.885541756	-0.268680321
Hiperfire2	Elephas maximus	7.7	-0.53556717	-0.27970511
Hiperfire2	Elephas maximus	7.7	2.439216813	-0.231990729
Hiperfire1	Panthera tigris	7.5	0.335302922	1.047098996
Hiperfire1	Rusa unicolor	7.5	-1.815260648	0.01806589
Hiperfire2	Semnopithecus schistaceus	7.4	-2.000226815	-0.12503412
Hiperfire2	Hystrix indica	7.4	2.352159408	0.18239366
Hiperfire2	Hystrix indica	7.4	1.393079765	-0.310653142
Hiperfire2	Macaca mulatta	7.4	2.527245049	0.302882662
Hiperfire2	Semnopithecus schistaceus	7.4	-0.683050744	-0.29256249
Hiperfire1	Semnopithecus schistaceus	7.45	1.472531789	-1.021786268
Browning	Axis axis	7.25	2.886107516	0.025456601
Hiperfire2	Axis porcinus	7.5	1.067438103	0.025099057
Browning	Rusa unicolor	7.15	-2.414103564	0.180310367
Hiperfire2	Rhinoceros unicornis	7.5	-2.504672247	-0.066765332
Hiperfire2	Muntiacus muntjak	7.5	-1.752752007	-0.351976457
Hiperfire2	Muntiacus muntjak	7.5	0.740584467	-0.72182643
Browning	Muntiacus muntjak	7.5	2.205252304	-0.586809282
Browning	Axis porcinus	7.5	-1.171275864	0.853079254
Browning	Axis porcinus	7.5	-0.991318014	-0.471484933
Hiperfire2	Axis axis	7.35	1.758144499	0.905621566
Hiperfire2	Axis axis	7.35	2.079549162	0.322664221
Hiperfire2	Axis axis	7.35	2.784086829	0.22057515
Browning	Rhinoceros unicornis	7.35	-0.983432693	0.945977737
Browning	Axis porcinus	7.35	3.305808998	0.30800651
Browning	Rhinoceros unicornis	7.35	2.097477541	-0.990155378
Hiperfire2	Axis axis	7.4	-1.007040847	-0.808382556
Hiperfire2	Panthera tigris	7.4	1.978234234	1.446205685
Hiperfire2	Axis axis	7.4	0.894702274	0.16564075
Hiperfire2	Axis axis	7.4	0.411041733	-0.298381294
Hiperfire2	Axis axis	7.4	-1.351304777	0.462502212
Hiperfire2	Axis axis	7.4	2.375022686	-0.164251569
Hiperfire2	Axis axis	7.4	0.952990109	-1.031498094
Hiperfire2	Sus scrofa	7.4	2.481509647	0.583922244
Hiperfire2	Sus scrofa	7.4	-2.276849057	-0.945915662
Hiperfire1	Muntiacus muntjak	8.1	-0.235552931	-0.09085613
Hiperfire1	Muntiacus muntjak	8.1	-1.574839593	-0.030285377
Hiperfire1	Axis porcinus	7.25	-0.488336293	-0.160085438
Hiperfire1	Hystrix indica	7.25	-1.219333003	0.576277765
Hiperfire2	Hystrix indica	7.1	-0.224415357	-0.579074847
Hiperfire2	Rusa unicolor	7.1	0.205173546	-0.097275315
Hiperfire2	Macaca mulatta	7.1	1.724858683	0.119188965
Hiperfire2	Axis porcinus	7.1	-1.164795327	-0.382274777
Hiperfire2	Axis porcinus	7.1	0.146683563	-0.960471749
Hiperfire2	Axis porcinus	7.1	-0.96015748	0.285821118
Hiperfire2	Panthera tigris	7.4	-2.098057212	0.462366378
Hiperfire1	Sus scrofa	7.3	-0.867349927	-1.683144089
Hiperfire1	Axis axis	7.4	-2.10922862	0.299579296
Hiperfire1	Axis axis	7.4	-2.557228304	-1.986141922
Hiperfire1	Macaca mulatta	7.4	-1.279065475	0.07010205
Hiperfire1	Axis axis	7.4	-2.576032318	0.944932472
Hiperfire1	Axis axis	7.4	-0.991028858	0.483290075
Hiperfire1	Axis porcinus	7.1	-0.572298024	-0.398904708
Hiperfire1	Muntiacus muntjak	7.1	-1.017561913	-0.673015332
Hiperfire1	Macaca mulatta	7.5	-0.199552261	0.2022512
Hiperfire1	Rusa unicolor	7.5	-1.237152161	-0.282550523
Hiperfire2	Semnopithecus schistaceus	7.1	0.779155821	-1.25192748
Hiperfire2	Sus scrofa	7.1	-1.246908469	0.010431813
Hiperfire2	Semnopithecus schistaceus	7.1	-1.150954453	0.261077887
Hiperfire2	Macaca mulatta	7.1	-1.776569339	0.445174941
Hiperfire2	Rusa unicolor	7.4	0.784445363	-0.475406687
Hiperfire2	Axis porcinus	7.4	0.784445363	-0.475406687
Hiperfire2	Rusa unicolor	7.4	1.831712275	-0.173321937
Hiperfire2	Rusa unicolor	7.4	-0.051165147	-0.424040291
Hiperfire2	Rusa unicolor	7.4	2.04148938	-0.884517485
Hiperfire2	Hystrix indica	7.4	-0.910739623	-0.065875127
Hiperfire1	Axis axis	6.5	-1.003866004	0.17640399
Hiperfire1	Axis axis	6.5	-1.568683891	-0.849350046
Hiperfire1	Axis axis	6.5	0.704688725	-0.897992601
Hiperfire1	Axis axis	6.5	0.188620887	0.218729682
Hiperfire1	Axis axis	6.5	0.17516887	-0.136244676
Hiperfire1	Axis axis	6.5	-0.851958577	-0.153338111
Hiperfire1	Axis axis	6.5	-1.565951141	-0.447636514
Hiperfire1	Axis axis	6.5	0.301342987	-1.067675445
Hiperfire1	Axis axis	6.5	-2.064209911	-0.389569723
Hiperfire1	Axis axis	6.5	-1.936175765	-0.02417194
Hiperfire2	Semnopithecus schistaceus	7.7	1.277266334	-0.571829485
Hiperfire2	Panthera tigris	7.7	-2.877344842	0.717906336
Hiperfire2	Axis axis	7.7	-0.852169049	-0.050870669
Hiperfire2	Panthera tigris	7.7	-2.383082659	-0.133459126
Hiperfire2	Rusa unicolor	7.7	-0.353331143	-0.492979105
Hiperfire2	Panthera tigris	7.7	-2.683603172	0.077482481
Hiperfire2	Macaca mulatta	7.7	-2.07347707	0.263622831
Hiperfire2	Panthera tigris	7.7	-2.418377391	-0.006409578
Hiperfire2	Panthera tigris	7.7	-2.344564978	-0.358436278
Hiperfire2	Sus scrofa	7.7	0.462055972	0.019924284
Hiperfire2	Rusa unicolor	7.7	1.713246675	0.045192202
Browning	Panthera tigris	4.5	-1.245725458	0.323219085
Hiperfire2	Macaca mulatta	7.5	-1.470802411	-0.727486009
Hiperfire2	Panthera tigris	7.5	0.518565683	0.301416303
Browning	Panthera tigris	8.1	-0.685831409	-0.058210999
Browning	Axis porcinus	7.35	3.066991564	-0.026315252
